,x,y,cluster,type
566,4.2347608,12.828442,-1,OK
569,-2.4182994,-5.870614,-1,OK
571,-2.2402918,-5.575666,-1,OK
573,-1.8182868,-5.605913,-1,OK
575,-1.872011,-5.5859194,-1,OK
576,-2.64337,-5.696576,-1,OK
578,-2.2100697,-5.669638,-1,OK
579,-2.3314064,-5.40009,-1,OK
581,-2.7200243,-5.7576857,-1,OK
583,-3.1164916,-5.9129715,5,OK
585,-3.315097,-5.9898386,5,OK
587,-3.1943562,-5.9715176,5,OK
589,-3.2742453,-6.0118604,5,OK
591,-3.184788,-5.9717493,5,OK
593,-3.324018,-6.0151014,5,OK
597,-3.1142178,-6.309959,-1,OK
598,-3.1147654,-6.3584113,-1,OK
599,-3.0997036,-6.305479,-1,OK
602,-3.08882,-6.3537807,-1,OK
604,-3.390525,-6.1116714,5,OK
633,-20.17769,-33.562164,6,OK
634,-20.168901,-33.588245,6,OK
635,-20.405096,-33.622128,6,OK
661,-2.4367523,-5.3329782,-1,OK
662,2.6523163,-0.27544773,-1,OK
663,-2.309876,-0.6557708,-1,OK
668,-1.6282763,-7.0968385,2,OK
669,-1.6542873,-7.124648,2,OK
675,-1.8826691,-5.928905,-1,OK
677,-1.9408631,-5.891606,-1,OK
679,-2.2887547,-5.879982,-1,OK
681,-1.8623767,-5.963435,4,OK
683,-1.7990128,-5.9174037,-1,OK
685,-1.9270384,-5.850733,-1,OK
687,-2.0547857,-6.0582433,-1,OK
688,2.6027489,-0.24751708,-1,OK
692,2.6464498,-0.24862157,-1,OK
697,-2.4360392,-5.8273478,-1,OK
700,-2.4504416,-5.595687,-1,OK
703,-3.360067,-6.097164,5,OK
705,-3.4718702,-6.215863,-1,OK
707,-2.6984208,-5.909724,-1,OK
712,-2.5057018,-5.5580053,-1,OK
714,9.539575,-4.781083,-1,OK
718,9.488453,-4.9733567,-1,OK
772,-8.640587,-5.2088704,-1,OK
773,-2.3097868,-0.6584158,-1,OK
774,-2.2271175,-0.7425756,-1,OK
775,2.6469767,-0.31217477,-1,OK
778,-11.898557,10.438026,-1,OK
782,-11.869228,10.30224,0,OK
783,-1.6894351,-5.658307,-1,OK
788,-2.354645,-5.3408275,-1,OK
791,-2.289536,-5.423005,-1,OK
792,3.0219033,-0.45484954,-1,OK
793,3.0432694,-0.46067953,-1,OK
794,3.039399,-0.42137524,-1,OK
795,3.9241703,12.932327,-1,OK
797,3.8941991,12.965185,-1,OK
798,3.003648,-0.47007763,-1,OK
799,2.977264,-0.47351694,-1,OK
800,1.6567049,11.010691,8,OK
802,-2.3738112,-6.1085267,-1,OK
803,2.522385,10.30152,-1,OK
805,-3.189355,-5.9184427,5,OK
808,-2.5559325,-5.9107485,-1,OK
811,-2.6497822,-6.2793474,-1,OK
813,-3.0793796,-6.3638573,-1,OK
815,-3.2176838,-6.018738,5,OK
817,-3.1846383,-5.9349556,5,OK
820,-3.0601487,-6.289688,-1,OK
821,-2.6451735,-5.7048345,-1,OK
881,-8.435874,-5.306101,-1,OK
882,2.0330608,9.389626,-1,OK
883,2.006593,9.393261,-1,OK
884,-8.522108,-5.3203063,-1,OK
886,1.8175992,9.519099,-1,OK
888,1.8048556,9.569168,-1,OK
890,1.8106812,9.507175,-1,OK
891,1.7983984,9.548353,-1,OK
892,7.6616235,-0.6329326,-1,OK
893,7.7027698,-0.59728223,-1,OK
894,7.668483,-0.63151413,-1,OK
895,7.7244353,-0.57425815,-1,OK
896,1.9246821,10.222942,-1,OK
914,3.8304822,11.727611,-1,OK
918,3.9637463,10.463809,-1,OK
920,2.5017276,-0.27603164,-1,OK
921,2.4618578,-0.30242008,-1,OK
922,3.4211192,10.4841795,-1,OK
923,3.966159,12.789161,-1,OK
925,3.793529,10.486449,-1,OK
927,2.3761773,9.61701,-1,OK
933,2.1982257,9.357056,-1,OK
937,-12.025464,10.993894,-1,OK
939,2.5828009,9.7568035,-1,OK
941,2.6708448,9.757024,-1,OK
943,2.6275055,9.734117,-1,OK
944,4.53644,12.028655,-1,OK
946,4.496804,12.0035305,-1,OK
980,2.5014172,10.417919,-1,OK
982,2.7313848,-0.2810924,-1,OK
984,4.292947,12.609998,10,OK
987,3.8968496,12.754757,-1,OK
990,3.9745736,12.739646,-1,OK
992,4.0785956,12.755589,11,OK
997,4.467639,11.382102,-1,OK
999,4.024804,12.46292,-1,OK
1002,4.669476,11.964693,-1,OK
1084,2.5248744,10.427742,-1,OK
1085,2.6237411,13.347266,-1,OK
1086,3.8252735,12.508444,-1,OK
1087,2.6939092,13.286154,-1,OK
1088,2.5995393,13.37396,-1,OK
1089,2.6849182,13.286399,-1,OK
1097,-10.252746,-5.690702,-1,OK
1098,-10.271549,-5.687411,-1,OK
1099,-12.312948,11.291926,-1,OK
1100,2.8790553,13.095748,-1,OK
1102,-8.806477,-5.224001,-1,OK
1103,2.720827,13.243608,-1,OK
1104,-12.310401,11.285286,-1,OK
1107,-10.257392,-5.706478,-1,OK
1117,-8.874776,-5.199018,-1,OK
1120,3.7712834,12.31818,10,OK
1122,-12.307507,11.264368,-1,OK
1123,-12.315941,11.309306,-1,OK
1124,-12.315933,11.313321,-1,OK
