,x,y,cluster,type
2210,14.10157,10.842282,9,OK
2215,14.286322,10.913982,9,OK
2217,13.88282,-18.838785,19,OK
2219,14.22933,10.836502,9,OK
2221,14.424898,11.099996,9,OK
2223,14.103767,10.904356,9,OK
2270,-15.289485,16.762106,21,OK
2272,-15.231734,16.819843,21,OK
2278,-15.341403,16.710178,21,OK
2280,-15.323475,16.728115,21,OK
2282,-15.273154,16.778778,21,OK
2284,-15.327976,16.7239,21,OK
2286,-15.314514,16.737417,21,OK
2288,-15.29591,16.75613,21,OK
2290,-15.396494,16.655413,21,OK
2292,-15.329396,16.722692,21,OK
2294,-15.339557,16.71252,21,OK
2299,-3.9833326,-24.609034,22,OK
2303,-15.379412,16.672447,21,OK
2305,-15.355445,16.696648,21,OK
2308,-15.311577,16.740509,21,OK
2310,-15.270529,16.78169,21,OK
2313,-15.338337,16.71375,21,OK
2316,-15.341401,16.710564,21,OK
2332,13.961557,-18.86585,19,OK
2334,14.03123,-18.73617,19,OK
2336,14.165324,-18.800909,19,OK
2338,14.105989,-18.512558,19,OK
2341,14.021158,-18.836313,19,OK
2345,14.297871,-18.689116,19,OK
2347,14.26015,-18.854435,19,OK
2349,14.142085,-18.639425,19,OK
2352,13.922014,-18.80614,19,OK
2354,13.850883,-18.823744,19,OK
2405,14.293425,10.6666155,9,OK
2407,4.3598957,0.59366715,-1,OK
2408,-12.498569,-3.6826901,24,OK
2491,-14.396388,12.01342,9,OK
2503,-14.376258,12.032507,9,OK
2504,-14.414344,11.994613,9,OK
2505,-7.1958365,8.097278,-1,OK
2507,14.345619,10.777625,9,OK
2560,1.6130551,-11.864591,25,OK
2561,1.6039926,-11.852092,25,OK
2562,-14.436164,11.972657,9,OK
2563,-14.4084015,12.000488,9,OK
2564,-13.546123,12.596473,-1,OK
2565,-5.4332886,6.103452,-1,OK
2566,-5.418865,6.088971,-1,OK
2567,-14.447985,11.960911,9,OK
2573,14.314441,10.712372,9,OK
2575,14.194621,10.749373,9,OK
2609,-14.407196,12.002134,9,OK
2610,13.950465,10.772463,-1,OK
2611,14.039962,10.7197075,-1,OK
2613,14.253372,10.950504,9,OK
2615,14.30793,10.924902,9,OK
2617,14.241554,10.789559,9,OK
2621,14.471467,10.672351,9,OK
2623,14.353215,10.700828,9,OK
2625,14.313059,10.644417,9,OK
2627,14.514449,10.934212,9,OK
2629,14.337687,11.030552,9,OK
2631,14.349182,10.694965,9,OK
2659,14.32316,10.933031,9,OK
2660,4.6038055,7.0955753,9,OK
2693,14.464715,10.807048,9,OK
2696,14.427736,10.730645,9,OK
2698,14.600043,10.848816,9,OK
2700,14.52883,10.826774,9,OK
2702,14.453632,10.906867,9,OK
2703,14.33185,10.855622,9,OK
2705,14.437841,10.960187,9,OK
2707,14.552067,10.813866,9,OK
2708,-3.8576787,-5.615446,-1,OK
