,x,y,cluster,type
1542,-7.247236,13.222019,7,OK
1544,-1.7966883,1.1397523,8,OK
1546,-7.3365145,13.3056755,7,OK
1548,-1.612759,0.7495298,8,OK
1550,-7.4188824,13.3849535,7,OK
1552,0.3009626,0.8904857,13,OK
1554,-4.648422,-0.43102264,-1,OK
1556,0.2964301,0.92633086,13,OK
1569,-4.558156,-0.31734997,-1,OK
1571,-11.335041,2.3379114,-1,OK
1574,-4.2175145,0.054811742,10,OK
1576,-4.4313884,0.37118804,-1,OK
1578,-3.911145,0.7037522,10,OK
1580,-1.0576832,1.7095546,-1,OK
1582,-4.268286,1.3899332,10,OK
1584,-4.3146477,-0.1544884,-1,OK
1586,-3.8717391,0.9448157,-1,OK
1588,-1.5918789,0.71115506,8,OK
1589,-1.871555,1.1191677,8,OK
1591,-1.6561604,0.8883896,8,OK
1593,-1.7177815,1.0865782,8,OK
1594,-1.7644247,1.1365013,8,OK
1596,-2.3223283,2.599251,15,OK
1598,-2.0603433,2.485405,-1,OK
1600,-1.5587976,2.6061962,-1,OK
1602,-2.4232728,2.5366595,15,OK
1604,-1.8441674,1.213724,8,OK
1606,-1.8229297,1.9812509,-1,OK
1608,-2.3246825,2.4955015,15,OK
1610,-1.7592252,1.1647171,8,OK
1612,-2.0506802,2.5782723,15,OK
1614,-2.0740457,2.4392593,15,OK
1616,-1.8398336,1.1252571,8,OK
1618,-1.2827418,3.066236,-1,OK
1619,-3.5061328,2.3944676,-1,OK
1621,-2.0023181,2.1247206,-1,OK
1623,-1.8674042,1.156953,8,OK
1683,0.49425521,1.0400076,13,OK
1685,-6.901475,12.8893385,7,OK
1687,0.7177057,1.7096342,13,OK
1689,-6.721013,12.712095,7,OK
1690,-6.730038,12.72089,7,OK
1692,-1.9547865,-0.08315794,14,OK
1694,-11.01591,2.631912,12,OK
1695,0.7496134,1.7373935,13,OK
1697,-11.026039,2.6217644,12,OK
1699,0.7476374,1.7395692,13,OK
1700,-6.8678083,12.855861,7,OK
1702,-7.004767,12.989754,7,OK
1715,-1.4646782,17.314045,-1,OK
1717,-3.2512133,2.0899768,-1,OK
1719,-3.466078,1.4646574,-1,OK
1721,-4.441803,1.4698294,10,OK
1723,-2.5837092,-4.7138515,9,OK
1725,-4.115369,0.9235162,10,OK
1727,-2.6073394,-4.7618756,9,OK
1729,-4.4661107,1.4652702,10,OK
1730,-4.025873,0.7789051,10,OK
1731,-4.081159,0.7584227,10,OK
1732,0.39953727,0.954742,13,OK
1734,-6.791527,12.781363,7,OK
1736,0.7360148,1.4697036,13,OK
1738,-7.00923,12.993977,7,OK
1740,-1.9151927,-0.0069266777,14,OK
1742,-11.507262,2.2225103,12,OK
1744,0.59086835,1.1277176,13,OK
1746,-11.502101,2.2539077,12,OK
1774,-1.3638994,2.0230699,-1,OK
1775,-1.3266965,2.0323048,-1,OK
1776,0.0863835,4.376113,-1,OK
1778,-3.4698262,1.4405066,-1,OK
1780,-3.2021344,2.0966542,-1,OK
1781,-3.6101522,1.2648162,-1,OK
1783,-1.4948194,1.5992352,-1,OK
1785,-11.088808,2.5630841,12,OK
1787,-1.8359853,0.23273787,14,OK
1789,-11.408119,2.303463,12,OK
1791,0.62882996,1.1657263,13,OK
1793,1.8830992,7.519047,-1,OK
1795,-1.9654723,-0.108810626,14,OK
1797,-4.477299,1.4885963,10,OK
1801,-6.7671566,12.7574,7,OK
